Sample,X_train_1,X_train_2,y_train
2502,0.552236142978546,1.0,0.0
2503,1.8597963646665907,0.0,0.0
2504,1.8597963646665907,1.0,0.0
2505,0.09111923552363027,0.0,0.0
2506,0.09111923552363027,1.0,0.0
2507,0.17555621103029284,0.0,0.0
2508,0.17555621103029284,1.0,0.0
2509,2.3130720655920385,0.0,0.0
2510,2.3130720655920385,1.0,0.0
2511,1.570996671790429,0.0,0.0
2512,1.570996671790429,1.0,0.0
2513,2.291654766124441,0.0,0.0
2514,2.291654766124441,1.0,0.0
2515,0.8897256997832149,0.0,0.0
2516,0.8897256997832149,1.0,0.0
2517,0.320143676983474,0.0,0.0
2518,0.320143676983474,1.0,0.0
2519,1.1979262483373359,0.0,0.0
2520,1.1979262483373359,1.0,0.0
2521,0.6454435813635875,0.0,0.0
2522,0.6454435813635875,1.0,0.0
2523,0.8116257910951264,0.0,0.0
2524,0.8116257910951264,1.0,0.0
2525,1.3969939282696302,0.0,0.0
2526,1.3969939282696302,1.0,0.0
2527,0.9251598760424065,0.0,0.0
2528,0.9251598760424065,1.0,0.0
2529,1.7605341879307403,0.0,0.0
2530,1.7605341879307403,1.0,0.0
2531,0.5317234953173915,0.0,0.0
2532,0.5317234953173915,1.0,0.0
2533,1.554998268386783,0.0,0.0
2534,1.554998268386783,1.0,0.0
2535,1.7181196614664236,0.0,0.0
2536,1.7181196614664236,1.0,0.0
2537,1.8652674286768165,0.0,0.0
2538,1.8652674286768165,1.0,0.0
2539,1.803002682855641,0.0,0.0
2540,1.803002682855641,1.0,0.0
2541,1.243715417287572,0.0,0.0
2542,1.243715417287572,1.0,0.0
2543,2.240495262859216,0.0,0.0
2544,2.240495262859216,1.0,0.0
2545,0.9771732179225148,0.0,0.0
2546,0.9771732179225148,1.0,0.0
2547,1.749471214143799,0.0,0.0
2548,1.749471214143799,1.0,0.0
2549,2.2745854290343788,0.0,0.0
2550,2.2745854290343788,1.0,0.0
2551,0.5019397808038155,0.0,0.0
2552,0.5019397808038155,1.0,0.0
2553,0.27996472715089227,0.0,0.0
2554,0.27996472715089227,1.0,0.0
2555,1.2612943419142109,0.0,0.0
2556,1.2612943419142109,1.0,0.0
2557,2.0896882562328196,0.0,0.0
2558,2.0896882562328196,1.0,0.0
2559,1.7695982869119764,0.0,0.0
2560,1.7695982869119764,1.0,0.0
2561,1.8869427516608352,0.0,0.0
2562,1.8869427516608352,1.0,0.0
2563,0.9209898255130079,0.0,0.0
2564,0.9209898255130079,1.0,0.0
2565,0.47924511932016883,0.0,0.0
2566,0.47924511932016883,1.0,0.0
2567,1.2181898632823207,0.0,0.0
2568,1.2181898632823207,1.0,0.0
2569,0.04530692702767197,0.0,0.0
2570,0.04530692702767197,1.0,0.0
2571,1.1643107628207559,0.0,0.0
2572,1.1643107628207559,1.0,0.0
2573,0.28441731612984467,0.0,0.0
2574,0.28441731612984467,1.0,0.0
2575,1.9084255513284702,0.0,0.0
2576,1.9084255513284702,1.0,0.0
2577,1.5714433710743156,0.0,0.0
2578,1.5714433710743156,1.0,0.0
2579,0.5541952233575699,0.0,0.0
2580,0.5541952233575699,1.0,0.0
2581,1.3152557448409845,0.0,0.0
2582,1.3152557448409845,1.0,0.0
2583,1.9771121819795756,0.0,0.0
2584,1.9771121819795756,1.0,0.0
2585,1.0747513623749825,0.0,0.0
2586,1.0747513623749825,1.0,0.0
2587,1.4864481862269494,0.0,0.0
2588,1.4864481862269494,1.0,0.0
2589,2.024293951093222,0.0,0.0
2590,2.024293951093222,1.0,0.0
2591,0.4056911546347871,0.0,0.0
2592,0.4056911546347871,1.0,0.0
2593,2.2811001308574834,0.0,0.0
2594,2.2811001308574834,1.0,0.0
2595,1.041828878614691,0.0,0.0
2596,1.041828878614691,1.0,0.0
2597,1.3720589464423334,0.0,0.0
2598,1.3720589464423334,1.0,0.0
2599,1.6373312177888297,0.0,0.0
2600,1.6373312177888297,1.0,0.0
2601,1.0030659495303609,0.0,0.0
2602,1.0030659495303609,1.0,0.0
2603,1.1176279044648298,0.0,0.0
2604,1.1176279044648298,1.0,0.0
2605,0.7993294968558433,0.0,0.0
2606,0.7993294968558433,1.0,0.0
2607,1.1510974333227917,0.0,0.0
2608,1.1510974333227917,1.0,0.0
2609,1.250443015242845,0.0,0.0
2610,1.250443015242845,1.0,0.0
2611,0.34849172678213414,0.0,0.0
2612,0.34849172678213414,1.0,0.0
2613,1.0828201701153632,0.0,0.0
2614,1.0828201701153632,1.0,0.0
2615,0.25930993254581663,0.0,0.0
2616,0.25930993254581663,1.0,0.0
2617,0.13029694507294454,0.0,0.0
2618,0.13029694507294454,1.0,0.0
2619,1.9906769231713715,0.0,0.0
2620,1.9906769231713715,1.0,0.0
2621,0.9830665365683786,0.0,0.0
2622,0.9830665365683786,1.0,0.0
2623,2.0481229915415766,0.0,0.0
2624,2.0481229915415766,1.0,0.0
2625,0.8965094532505936,0.0,0.0
2626,0.8965094532505936,1.0,0.0
2627,0.6416575003102741,0.0,0.0
2628,0.6416575003102741,1.0,0.0
2629,0.48898875979058776,0.0,0.0
2630,0.48898875979058776,1.0,0.0
2631,1.082765565797881,0.0,0.0
2632,1.082765565797881,1.0,0.0
2633,0.7767660113028242,0.0,0.0
2634,0.7767660113028242,1.0,0.0
2635,0.7098966465692957,0.0,0.0
2636,0.7098966465692957,1.0,0.0
2637,0.30861866293493445,0.0,0.0
2638,0.30861866293493445,1.0,0.0
2639,0.1779873379011163,0.0,0.0
2640,0.1779873379011163,1.0,0.0
2641,0.13546554902443134,0.0,0.0
2642,0.13546554902443134,1.0,0.0
2643,1.1520785246942897,0.0,0.0
2644,1.1520785246942897,1.0,0.0
2645,1.0497218746649157,0.0,0.0
2646,1.0497218746649157,1.0,0.0
2647,0.01885653541544239,0.0,0.0
2648,0.01885653541544239,1.0,0.0
2649,2.2472038052396996,0.0,0.0
2650,2.2472038052396996,1.0,0.0
2651,0.8461232973758266,0.0,0.0
2652,0.8461232973758266,1.0,0.0
2653,2.4165054584569523,0.0,0.0
2654,2.4165054584569523,1.0,0.0
2655,0.5514811659691179,0.0,0.0
2656,0.5514811659691179,1.0,0.0
2657,0.07904098425434322,0.0,0.0
2658,0.07904098425434322,1.0,0.0
2659,1.6145744548224628,0.0,0.0
2660,1.6145744548224628,1.0,0.0
2661,2.420422647159598,0.0,0.0
2662,2.420422647159598,1.0,0.0
2663,2.4517667087983366,0.0,0.0
2664,2.4517667087983366,1.0,0.0
2665,1.9989633808227594,0.0,0.0
2666,1.9989633808227594,1.0,0.0
2667,0.5073459147530225,0.0,0.0
2668,0.5073459147530225,1.0,0.0
2669,0.41236006764107724,0.0,0.0
2670,0.41236006764107724,1.0,0.0
2671,1.3280755405286124,0.0,0.0
2672,1.3280755405286124,1.0,0.0
2673,2.436083647959992,0.0,0.0
2674,2.436083647959992,1.0,0.0
2675,0.9647150978483698,0.0,0.0
2676,0.9647150978483698,1.0,0.0
2677,1.623838171835145,0.0,0.0
2678,1.623838171835145,1.0,0.0
2679,1.4953596766990296,0.0,0.0
2680,1.4953596766990296,1.0,0.0
2681,0.10423615707483798,0.0,0.0
2682,0.10423615707483798,1.0,0.0
2683,0.817764613393446,0.0,0.0
2684,0.817764613393446,1.0,0.0
2685,0.2977314545073053,0.0,0.0
2686,0.2977314545073053,1.0,0.0
2687,1.9646279407546712,0.0,0.0
2688,1.9646279407546712,1.0,0.0
2689,0.8016960467973018,0.0,0.0
2690,0.8016960467973018,1.0,0.0
2691,0.040512743456573685,0.0,0.0
2692,0.040512743456573685,1.0,0.0
2693,1.8020167677312446,0.0,0.0
2694,1.8020167677312446,1.0,0.0
2695,2.1457356793541758,0.0,0.0
2696,2.1457356793541758,1.0,0.0
2697,1.1735171490399396,0.0,0.0
2698,1.1735171490399396,1.0,0.0
2699,1.2326395703412507,0.0,0.0
2700,1.2326395703412507,1.0,0.0
2701,1.4695052876905499,0.0,0.0
2702,1.4695052876905499,1.0,0.0
2703,1.8514986342831066,0.0,0.0
2704,1.8514986342831066,1.0,0.0
2705,2.236013948279239,0.0,0.0
2706,2.236013948279239,1.0,0.0
2707,1.600870670385028,0.0,0.0
2708,1.600870670385028,1.0,0.0
2709,1.8451234258344016,0.0,0.0
2710,1.8451234258344016,1.0,0.0
2711,1.3581281898623283,0.0,0.0
2712,1.3581281898623283,1.0,0.0
2713,1.5005828430154124,0.0,0.0
2714,1.5005828430154124,1.0,0.0
2715,1.1323670029796065,0.0,0.0
2716,1.1323670029796065,1.0,0.0
2717,0.9874042460660581,0.0,0.0
2718,0.9874042460660581,1.0,0.0
2719,1.2016465785603878,0.0,0.0
2720,1.2016465785603878,1.0,0.0
2721,1.6024798999692422,0.0,0.0
2722,1.6024798999692422,1.0,0.0
2723,0.1939151954540066,0.0,0.0
2724,0.1939151954540066,1.0,0.0
2725,1.4314870984248058,0.0,0.0
2726,1.4314870984248058,1.0,0.0
2727,1.2321307034324318,0.0,0.0
2728,1.2321307034324318,1.0,0.0
2729,0.8130599678965043,0.0,0.0
2730,0.8130599678965043,1.0,0.0
2731,2.07833984660963,0.0,0.0
2732,2.07833984660963,1.0,0.0
2733,1.2433221872608928,0.0,0.0
2734,1.2433221872608928,1.0,0.0
2735,0.4719432498501375,0.0,0.0
2736,0.4719432498501375,1.0,0.0
2737,2.3141265895473015,0.0,0.0
2738,2.3141265895473015,1.0,0.0
2739,0.9337648829573288,0.0,0.0
2740,0.9337648829573288,1.0,0.0
2741,0.26893917078079477,0.0,0.0
2742,0.26893917078079477,1.0,0.0
2743,0.9054382311275604,0.0,0.0
2744,0.9054382311275604,1.0,0.0
2745,1.2994539882302758,0.0,0.0
2746,1.2994539882302758,1.0,0.0
2747,1.7527315442703715,0.0,0.0
2748,1.7527315442703715,1.0,0.0
2749,2.3990660865834847,0.0,0.0
2750,2.3990660865834847,1.0,0.0
2751,1.0433872292434407,0.0,0.0
2752,1.0433872292434407,1.0,0.0
2753,2.130390253324796,0.0,0.0
2754,2.130390253324796,1.0,0.0
2755,1.059401650416218,0.0,0.0
2756,1.059401650416218,1.0,0.0
2757,0.44549912111194423,0.0,0.0
2758,0.44549912111194423,1.0,0.0
2759,1.3239759351551814,0.0,0.0
2760,1.3239759351551814,1.0,0.0
2761,1.8857982010890582,0.0,0.0
2762,1.8857982010890582,1.0,0.0
2763,1.0197611928090098,0.0,0.0
2764,1.0197611928090098,1.0,0.0
2765,1.6346580407621645,0.0,0.0
2766,1.6346580407621645,1.0,0.0
2767,0.8696768279003197,0.0,0.0
2768,0.8696768279003197,1.0,0.0
2769,0.3820927584222267,0.0,0.0
2770,0.3820927584222267,1.0,0.0
2771,0.5874826805020952,0.0,0.0
2772,0.5874826805020952,1.0,0.0
2773,2.1070903642339815,0.0,0.0
2774,2.1070903642339815,1.0,0.0
2775,0.44251800989177925,0.0,0.0
2776,0.44251800989177925,1.0,0.0
2777,2.335262654096705,0.0,0.0
2778,2.335262654096705,1.0,0.0
2779,0.7043739321240184,0.0,0.0
2780,0.7043739321240184,1.0,0.0
2781,1.2246885507907213,0.0,0.0
2782,1.2246885507907213,1.0,0.0
2783,1.5766572446139038,0.0,0.0
2784,1.5766572446139038,1.0,0.0
2785,0.818811963767636,0.0,0.0
2786,0.818811963767636,1.0,0.0
2787,0.9294677457832377,0.0,0.0
2788,0.9294677457832377,1.0,0.0
2789,0.07239254956250539,0.0,0.0
2790,0.07239254956250539,1.0,0.0
2791,0.5066761409215427,0.0,0.0
2792,0.5066761409215427,1.0,0.0
2793,1.809730651378628,0.0,0.0
2794,1.809730651378628,1.0,0.0
2795,1.1849204769474941,0.0,0.0
2796,1.1849204769474941,1.0,0.0
2797,1.3319018908663927,0.0,0.0
2798,1.3319018908663927,1.0,0.0
2799,0.4950381087208544,0.0,0.0
2800,0.4950381087208544,1.0,0.0
2801,0.944289387041463,0.0,0.0
2802,0.944289387041463,1.0,0.0
2803,0.7194183688760543,0.0,0.0
2804,0.7194183688760543,1.0,0.0
2805,0.7226741022492427,0.0,0.0
2806,0.7226741022492427,1.0,0.0
2807,0.37183673390208866,0.0,0.0
2808,0.37183673390208866,1.0,0.0
2809,0.05104986889279943,0.0,0.0
2810,0.05104986889279943,1.0,0.0
2811,1.8304979491305478,0.0,0.0
2812,1.8304979491305478,1.0,0.0
2813,2.356043470170259,0.0,0.0
2814,2.356043470170259,1.0,0.0
2815,1.0928107026396843,0.0,0.0
2816,1.0928107026396843,1.0,0.0
2817,0.9664187594377012,0.0,0.0
2818,0.9664187594377012,1.0,0.0
2819,1.4443413493253887,0.0,0.0
2820,1.4443413493253887,1.0,0.0
2821,1.7875925094353375,0.0,0.0
2822,1.7875925094353375,1.0,0.0
2823,0.5614027323748648,0.0,0.0
2824,0.5614027323748648,1.0,0.0
2825,0.8005783327838059,0.0,0.0
2826,0.8005783327838059,1.0,0.0
2827,1.1352349786766067,0.0,0.0
2828,1.1352349786766067,1.0,0.0
2829,2.4525906530403443,0.0,0.0
2830,2.4525906530403443,1.0,0.0
2831,0.36332879585344596,0.0,0.0
2832,0.36332879585344596,1.0,0.0
2833,0.5430918577364771,0.0,0.0
2834,0.5430918577364771,1.0,0.0
2835,1.9430060737297061,0.0,0.0
2836,1.9430060737297061,1.0,0.0
2837,0.4636241784605314,0.0,0.0
2838,0.4636241784605314,1.0,0.0
2839,1.1138311791714843,0.0,0.0
2840,1.1138311791714843,1.0,0.0
2841,0.16849906459037406,0.0,0.0
2842,0.16849906459037406,1.0,0.0
2843,0.9093648514967458,0.0,0.0
2844,0.9093648514967458,1.0,0.0
2845,2.433726951342039,0.0,0.0
2846,2.433726951342039,1.0,0.0
2847,1.0304315886488982,0.0,0.0
2848,1.0304315886488982,1.0,0.0
2849,2.4346153428559534,0.0,0.0
2850,2.4346153428559534,1.0,0.0
2851,1.261010153218517,0.0,0.0
2852,1.261010153218517,1.0,0.0
2853,1.0920591748306792,0.0,0.0
2854,1.0920591748306792,1.0,0.0
2855,0.6748698923314,0.0,0.0
2856,0.6748698923314,1.0,0.0
2857,0.7787660013139069,0.0,0.0
2858,0.7787660013139069,1.0,0.0
2859,0.7505834246967645,0.0,0.0
2860,0.7505834246967645,1.0,0.0
2861,1.3046331760405472,0.0,0.0
2862,1.3046331760405472,1.0,0.0
2863,1.6049143366468186,0.0,0.0
2864,1.6049143366468186,1.0,0.0
2865,0.18411538667576072,0.0,0.0
2866,0.18411538667576072,1.0,0.0
2867,1.5947874685053212,0.0,0.0
2868,1.5947874685053212,1.0,0.0
2869,1.2024583211805142,0.0,0.0
2870,1.2024583211805142,1.0,0.0
2871,0.4542862246392194,0.0,0.0
2872,0.4542862246392194,1.0,0.0
2873,0.5059346690140261,0.0,0.0
2874,0.5059346690140261,1.0,0.0
2875,0.0507544943444526,0.0,0.0
2876,0.0507544943444526,1.0,0.0
2877,1.0799087565235037,0.0,0.0
2878,1.0799087565235037,1.0,0.0
2879,0.8510324795486663,0.0,0.0
2880,0.8510324795486663,1.0,0.0
2881,1.6783265594890473,0.0,0.0
2882,1.6783265594890473,1.0,0.0
2883,1.4273300605730217,0.0,0.0
2884,1.4273300605730217,1.0,0.0
2885,0.17144335699851176,0.0,0.0
2886,0.17144335699851176,1.0,0.0
2887,0.6519698804920088,0.0,0.0
2888,0.6519698804920088,1.0,0.0
2889,1.4382310645551502,0.0,0.0
2890,1.4382310645551502,1.0,0.0
2891,1.0710154027123564,0.0,0.0
2892,1.0710154027123564,1.0,0.0
2893,0.41370606543227667,0.0,0.0
2894,0.41370606543227667,1.0,0.0
2895,1.0915090090473494,0.0,0.0
2896,1.0915090090473494,1.0,0.0
2897,0.6855912265058629,0.0,0.0
2898,0.6855912265058629,1.0,0.0
2899,1.9859350230896569,0.0,0.0
2900,1.9859350230896569,1.0,0.0
2901,1.6895953360329958,0.0,0.0
2902,1.6895953360329958,1.0,0.0
2903,1.2328523768709698,0.0,0.0
2904,1.2328523768709698,1.0,0.0
2905,0.3920321365113212,0.0,0.0
2906,0.3920321365113212,1.0,0.0
2907,2.2097445409415775,0.0,0.0
2908,2.2097445409415775,1.0,0.0
2909,1.3414064032413229,0.0,0.0
2910,1.3414064032413229,1.0,0.0
2911,2.068640648898174,0.0,0.0
2912,2.068640648898174,1.0,0.0
2913,0.5131191909567665,0.0,0.0
2914,0.5131191909567665,1.0,0.0
2915,2.4550572566529487,0.0,0.0
2916,2.4550572566529487,1.0,0.0
2917,0.6224472449202672,0.0,0.0
2918,0.6224472449202672,1.0,0.0
2919,2.2658062060647706,0.0,0.0
2920,2.2658062060647706,1.0,0.0
2921,2.3753491416154757,0.0,0.0
2922,2.3753491416154757,1.0,0.0
2923,2.2602214787368897,0.0,0.0
2924,2.2602214787368897,1.0,0.0
2925,0.6969055101153437,0.0,0.0
2926,0.6969055101153437,1.0,0.0
2927,0.5090756105179638,0.0,0.0
2928,0.5090756105179638,1.0,0.0
2929,0.47283310904209475,0.0,0.0
2930,0.47283310904209475,1.0,0.0
2931,0.3809153109835254,0.0,0.0
2932,0.3809153109835254,1.0,0.0
2933,0.8344947291649185,0.0,0.0
2934,0.8344947291649185,1.0,0.0
2935,2.3964804264643655,0.0,0.0
2936,2.3964804264643655,1.0,0.0
2937,1.4789800131659554,0.0,0.0
2938,1.4789800131659554,1.0,0.0
2939,0.37793015796495166,0.0,0.0
2940,0.37793015796495166,1.0,0.0
2941,2.498926584952871,0.0,0.0
2942,2.498926584952871,1.0,0.0
2943,1.7571538331577425,0.0,0.0
2944,1.7571538331577425,1.0,0.0
2945,0.6511256727825889,0.0,0.0
2946,0.6511256727825889,1.0,0.0
2947,0.6691517146069421,0.0,0.0
2948,0.6691517146069421,1.0,0.0
2949,0.8631865489013444,0.0,0.0
2950,0.8631865489013444,1.0,0.0
2951,0.8817805978097029,0.0,0.0
2952,0.8817805978097029,1.0,0.0
2953,0.39740666556603016,0.0,0.0
2954,0.39740666556603016,1.0,0.0
2955,2.087158611049196,0.0,0.0
2956,2.087158611049196,1.0,0.0
2957,1.8061152732485095,0.0,0.0
2958,1.8061152732485095,1.0,0.0
2959,1.2630251367500103,0.0,0.0
2960,1.2630251367500103,1.0,0.0
2961,2.2368382144247567,0.0,0.0
2962,2.2368382144247567,1.0,0.0
2963,0.314464160395316,0.0,0.0
2964,0.314464160395316,1.0,0.0
2965,2.1217397847048964,0.0,0.0
2966,2.1217397847048964,1.0,0.0
2967,2.2193394419166776,0.0,0.0
2968,2.2193394419166776,1.0,0.0
2969,0.22703308507007036,0.0,0.0
2970,0.22703308507007036,1.0,0.0
2971,0.8481573934250914,0.0,0.0
2972,0.8481573934250914,1.0,0.0
2973,0.20156279008351805,0.0,0.0
2974,0.20156279008351805,1.0,0.0
2975,1.199434297656325,0.0,0.0
2976,1.199434297656325,1.0,0.0
2977,1.3818037962434482,0.0,0.0
2978,1.3818037962434482,1.0,0.0
2979,1.7860193186996058,0.0,0.0
2980,1.7860193186996058,1.0,0.0
2981,1.8808058029894075,0.0,0.0
2982,1.8808058029894075,1.0,0.0
2983,0.6687853919859087,0.0,0.0
2984,0.6687853919859087,1.0,0.0
2985,1.473322724389985,0.0,0.0
2986,1.473322724389985,1.0,0.0
2987,1.1179150752437637,0.0,0.0
2988,1.1179150752437637,1.0,0.0
2989,1.9596293032859555,0.0,0.0
2990,1.9596293032859555,1.0,0.0
2991,1.4765536847891636,0.0,0.0
2992,1.4765536847891636,1.0,0.0
2993,0.4151483192644386,0.0,0.0
2994,0.4151483192644386,1.0,0.0
2995,1.8852449828661488,0.0,0.0
2996,1.8852449828661488,1.0,0.0
2997,1.579443963437854,0.0,0.0
2998,1.579443963437854,1.0,0.0
2999,0.253295801467475,0.0,0.0
3000,0.253295801467475,1.0,0.0
3001,1.6532826217747412,0.0,0.0
3002,1.6532826217747412,1.0,0.0
3003,2.122560070713249,0.0,0.0
3004,2.122560070713249,1.0,0.0
3005,1.982040162422628,0.0,0.0
3006,1.982040162422628,1.0,0.0
3007,1.9896652713590726,0.0,0.0
3008,1.9896652713590726,1.0,0.0
3009,2.4421735168792136,0.0,0.0
3010,2.4421735168792136,1.0,0.0
3011,0.7047335329424621,0.0,0.0
3012,0.7047335329424621,1.0,0.0
3013,0.3461057840977281,0.0,0.0
3014,0.3461057840977281,1.0,0.0
3015,2.234663566018959,0.0,0.0
3016,2.234663566018959,1.0,0.0
3017,1.254822321166567,0.0,0.0
3018,1.254822321166567,1.0,0.0
3019,1.8351683122490925,0.0,0.0
3020,1.8351683122490925,1.0,0.0
3021,1.666019742912813,0.0,0.0
3022,1.666019742912813,1.0,0.0
3023,1.6620247411715896,0.0,0.0
3024,1.6620247411715896,1.0,0.0
3025,1.7379109134092185,0.0,0.0
3026,1.7379109134092185,1.0,0.0
3027,2.4944828838977657,0.0,0.0
3028,2.4944828838977657,1.0,0.0
3029,0.3019363030746682,0.0,0.0
3030,0.3019363030746682,1.0,0.0
3031,0.6488206997924678,0.0,0.0
3032,0.6488206997924678,1.0,0.0
3033,0.5834560775350751,0.0,0.0
3034,0.5834560775350751,1.0,0.0
3035,1.3919487788863663,0.0,0.0
3036,1.3919487788863663,1.0,0.0
3037,1.6356001775889015,0.0,0.0
3038,1.6356001775889015,1.0,0.0
3039,1.326647857387292,0.0,0.0
3040,1.326647857387292,1.0,0.0
3041,0.021077624541121942,0.0,0.0
3042,0.021077624541121942,1.0,0.0
3043,0.9082130415560814,0.0,0.0
3044,0.9082130415560814,1.0,0.0
3045,0.8090070184444629,0.0,0.0
3046,0.8090070184444629,1.0,0.0
3047,1.372917620807497,0.0,0.0
3048,1.372917620807497,1.0,0.0
3049,2.0492891418194676,0.0,0.0
3050,2.0492891418194676,1.0,0.0
3051,0.36464766148740396,0.0,0.0
3052,0.36464766148740396,1.0,0.0
3053,0.9702452807490016,0.0,0.0
3054,0.9702452807490016,1.0,0.0
3055,0.3377393264013157,0.0,0.0
3056,0.3377393264013157,1.0,0.0
3057,2.0730965783579967,0.0,0.0
3058,2.0730965783579967,1.0,0.0
3059,1.5848266236212547,0.0,0.0
3060,1.5848266236212547,1.0,0.0
3061,0.6928410045772799,0.0,0.0
3062,0.6928410045772799,1.0,0.0
3063,0.19981577503117007,0.0,0.0
3064,0.19981577503117007,1.0,0.0
3065,0.470424095366167,0.0,0.0
3066,0.470424095366167,1.0,0.0
3067,1.2357224354061938,0.0,0.0
3068,1.2357224354061938,1.0,0.0
3069,0.018445333651804244,0.0,0.0
3070,0.018445333651804244,1.0,0.0
3071,1.7901596366422212,0.0,0.0
3072,1.7901596366422212,1.0,0.0
3073,0.35105799562443224,0.0,0.0
3074,0.35105799562443224,1.0,0.0
3075,1.4039626313769666,0.0,0.0
3076,1.4039626313769666,1.0,0.0
3077,0.9655216553319,0.0,0.0
3078,0.9655216553319,1.0,0.0
3079,1.5194689091601,0.0,0.0
3080,1.5194689091601,1.0,0.0
3081,1.09817710166319,0.0,0.0
3082,1.09817710166319,1.0,0.0
3083,0.8992985968935969,0.0,0.0
3084,0.8992985968935969,1.0,0.0
3085,2.3621789212831503,0.0,0.0
3086,2.3621789212831503,1.0,0.0
3087,0.30487757758453554,0.0,0.0
3088,0.30487757758453554,1.0,0.0
3089,0.7513301600017477,0.0,0.0
3090,0.7513301600017477,1.0,0.0
3091,0.32034595906941443,0.0,0.0
3092,0.32034595906941443,1.0,0.0
3093,1.696441860407501,0.0,0.0
3094,1.696441860407501,1.0,0.0
3095,1.128436002071596,0.0,0.0
3096,1.128436002071596,1.0,0.0
3097,1.5385408471985578,0.0,0.0
3098,1.5385408471985578,1.0,0.0
3099,2.1931686970148707,0.0,0.0
3100,2.1931686970148707,1.0,0.0
3101,0.28071336339350667,0.0,0.0
3102,0.28071336339350667,1.0,0.0
3103,1.049201983302325,0.0,0.0
3104,1.049201983302325,1.0,0.0
3105,0.4426751700656969,0.0,0.0
3106,0.4426751700656969,1.0,0.0
3107,0.0734321737162767,0.0,0.0
3108,0.0734321737162767,1.0,0.0
3109,2.4424169015415345,0.0,0.0
3110,2.4424169015415345,1.0,0.0
3111,0.08653816645264326,0.0,0.0
3112,0.08653816645264326,1.0,0.0
3113,1.5876087372123404,0.0,0.0
3114,1.5876087372123404,1.0,0.0
3115,0.9078732967393965,0.0,0.0
3116,0.9078732967393965,1.0,0.0
3117,0.5048142685660325,0.0,0.0
3118,0.5048142685660325,1.0,0.0
3119,1.685364094399378,0.0,0.0
3120,1.685364094399378,1.0,0.0
3121,1.2186247188082755,0.0,0.0
3122,1.2186247188082755,1.0,0.0
3123,0.07188676668961365,0.0,0.0
3124,0.07188676668961365,1.0,0.0
3125,1.269199458240249,0.0,0.0
3126,1.269199458240249,1.0,0.0
3127,1.672830249451499,0.0,0.0
3128,1.672830249451499,1.0,0.0
3129,1.7674722453853142,0.0,0.0
3130,1.7674722453853142,1.0,0.0
3131,2.34669841545815,0.0,0.0
3132,2.34669841545815,1.0,0.0
3133,1.8671062616018985,0.0,0.0
3134,1.8671062616018985,1.0,0.0
3135,0.605443720594465,0.0,0.0
3136,0.605443720594465,1.0,0.0
3137,0.3197323460963981,0.0,0.0
3138,0.3197323460963981,1.0,0.0
3139,1.5851637243098642,0.0,0.0
3140,1.5851637243098642,1.0,0.0
3141,1.9384729984461766,0.0,0.0
3142,1.9384729984461766,1.0,0.0
3143,2.009565252921007,0.0,0.0
3144,2.009565252921007,1.0,0.0
3145,2.0205351319531304,0.0,0.0
3146,2.0205351319531304,1.0,0.0
3147,1.6879393557081492,0.0,0.0
3148,1.6879393557081492,1.0,0.0
3149,1.3571071505372898,0.0,0.0
3150,1.3571071505372898,1.0,0.0
3151,0.6924380558300475,0.0,0.0
3152,0.6924380558300475,1.0,0.0
3153,2.350874217643854,0.0,0.0
3154,2.350874217643854,1.0,0.0
3155,0.35956904285810215,0.0,0.0
3156,0.35956904285810215,1.0,0.0
3157,0.08378981163506662,0.0,0.0
3158,0.08378981163506662,1.0,0.0
3159,0.6846753297012865,0.0,0.0
3160,0.6846753297012865,1.0,0.0
3161,1.6589585095719719,0.0,0.0
3162,1.6589585095719719,1.0,0.0
3163,1.9168737272447536,0.0,0.0
3164,1.9168737272447536,1.0,0.0
3165,1.1526865934394253,0.0,0.0
3166,1.1526865934394253,1.0,0.0
3167,0.20847962409693596,0.0,0.0
3168,0.20847962409693596,1.0,0.0
3169,1.6966382206281203,0.0,0.0
3170,1.6966382206281203,1.0,0.0
3171,0.8744176819651078,0.0,0.0
3172,0.8744176819651078,1.0,0.0
3173,2.3402527413006,0.0,0.0
3174,2.3402527413006,1.0,0.0
3175,2.0934254085963855,0.0,0.0
3176,2.0934254085963855,1.0,0.0
3177,0.09854394774610627,0.0,0.0
3178,0.09854394774610627,1.0,0.0
3179,2.1637965618295407,0.0,0.0
3180,2.1637965618295407,1.0,0.0
3181,0.7100876322255503,0.0,0.0
3182,0.7100876322255503,1.0,0.0
3183,0.8222611149588327,0.0,0.0
3184,0.8222611149588327,1.0,0.0
3185,0.5115320751433425,0.0,0.0
3186,0.5115320751433425,1.0,0.0
3187,0.17324319495741275,0.0,0.0
3188,0.17324319495741275,1.0,0.0
3189,0.4618339988110832,0.0,0.0
3190,0.4618339988110832,1.0,0.0
3191,1.4600421902045027,0.0,0.0
3192,1.4600421902045027,1.0,0.0
3193,1.5435350827856,0.0,0.0
3194,1.5435350827856,1.0,0.0
3195,2.109432277041989,0.0,0.0
3196,2.109432277041989,1.0,0.0
3197,1.8588125897825374,0.0,0.0
3198,1.8588125897825374,1.0,0.0
3199,1.6989780834189743,0.0,0.0
3200,1.6989780834189743,1.0,0.0
3201,1.3132261446046443,0.0,0.0
3202,1.3132261446046443,1.0,0.0
3203,0.7210152502351903,0.0,0.0
3204,0.7210152502351903,1.0,0.0
3205,1.137246701952612,0.0,0.0
3206,1.137246701952612,1.0,0.0
