Sample;X_train_1;X_train_2;y_train
2788;1.359937839;1;0
2789;1.901039149;0;0
2790;1.901039149;1;0
2791;0.359873019;0;0
2792;0.359873019;1;0
2793;1.558903322;0;0
2794;1.558903322;1;0
2795;0.78260538;0;0
2796;0.78260538;1;0
2797;0.566427924;0;0
2798;0.566427924;1;0
2799;1.467137708;0;0
2800;1.467137708;1;0
2801;0.240575261;0;0
2802;0.240575261;1;0
2803;0.818782114;0;0
2804;0.818782114;1;0
2805;2.345785439;0;0
2806;2.345785439;1;0
2807;0.212245099;0;0
2808;0.212245099;1;0
2809;1.985736354;0;0
2810;1.985736354;1;0
2811;1.232121529;0;0
2812;1.232121529;1;0
2813;0.290188939;0;0
2814;0.290188939;1;0
2815;1.16352324;0;0
2816;1.16352324;1;0
2817;0.268136659;0;0
2818;0.268136659;1;0
2819;1.363918754;0;0
2820;1.363918754;1;0
2821;0.314010729;0;0
2822;0.314010729;1;0
2823;0.631181697;0;0
2824;0.631181697;1;0
2825;1.64955293;0;0
2826;1.64955293;1;0
2827;1.905650779;0;0
2828;1.905650779;1;0
2829;2.029552208;0;0
2830;2.029552208;1;0
2831;2.272303451;0;0
2832;2.272303451;1;0
2833;1.403776287;0;0
2834;1.403776287;1;0
2835;0.709291239;0;0
2836;0.709291239;1;0
2837;2.066420612;0;0
2838;2.066420612;1;0
2839;0.061035992;0;0
2840;0.061035992;1;0
2841;2.257649386;0;0
2842;2.257649386;1;0
2843;2.308520315;0;0
2844;2.308520315;1;0
2845;0.33005629;0;0
2846;0.33005629;1;0
2847;0.124726403;0;0
2848;0.124726403;1;0
2849;0.509884691;0;0
2850;0.509884691;1;0
2851;2.215292073;0;0
2852;2.215292073;1;0
2853;1.907825771;0;0
2854;1.907825771;1;0
2855;1.779016517;0;0
2856;1.779016517;1;0
2857;2.137978032;0;0
2858;2.137978032;1;0
2859;0.252681858;0;0
2860;0.252681858;1;0
2861;2.449869603;0;0
2862;2.449869603;1;0
2863;0.432090093;0;0
2864;0.432090093;1;0
2865;0.125334768;0;0
2866;0.125334768;1;0
2867;0.430796432;0;0
2868;0.430796432;1;0
2869;1.519993568;0;0
2870;1.519993568;1;0
2871;0.735784567;0;0
2872;0.735784567;1;0
2873;2.204417116;0;0
2874;2.204417116;1;0
2875;1.009601681;0;0
2876;1.009601681;1;0
2877;2.08143581;0;0
2878;2.08143581;1;0
2879;1.796740168;0;0
2880;1.796740168;1;0
2881;1.646242011;0;0
2882;1.646242011;1;0
2883;0.153210891;0;0
2884;0.153210891;1;0
2885;0.53030066;0;0
2886;0.53030066;1;0
2887;1.685800742;0;0
2888;1.685800742;1;0
2889;2.317978402;0;0
2890;2.317978402;1;0
2891;1.277568916;0;0
2892;1.277568916;1;0
2893;0.467829605;0;0
2894;0.467829605;1;0
2895;1.117734347;0;0
2896;1.117734347;1;0
2897;1.35166811;0;0
2898;1.35166811;1;0
2899;0.933896321;0;0
2900;0.933896321;1;0
2901;0.733743522;0;0
2902;0.733743522;1;0
2903;1.887577465;0;0
2904;1.887577465;1;0
2905;1.691812981;0;0
2906;1.691812981;1;0
2907;0.408146511;0;0
2908;0.408146511;1;0
2909;1.852861179;0;0
2910;1.852861179;1;0
2911;0.042372689;0;0
2912;0.042372689;1;0
2913;0.080036277;0;0
2914;0.080036277;1;0
2915;1.789840885;0;0
2916;1.789840885;1;0
2917;2.280404104;0;0
2918;2.280404104;1;0
2919;1.063937524;0;0
2920;1.063937524;1;0
2921;0.955675382;0;0
2922;0.955675382;1;0
2923;0.99092779;0;0
2924;0.99092779;1;0
2925;0.106128573;0;0
2926;0.106128573;1;0
2927;1.482552477;0;0
2928;1.482552477;1;0
2929;0.602097008;0;0
2930;0.602097008;1;0
2931;2.427161725;0;0
2932;2.427161725;1;0
2933;0.126599459;0;0
2934;0.126599459;1;0
2935;0.516930622;0;0
2936;0.516930622;1;0
2937;2.41194276;0;0
2938;2.41194276;1;0
2939;2.135360227;0;0
2940;2.135360227;1;0
2941;0.724830581;0;0
2942;0.724830581;1;0
2943;0.008834079;0;0
2944;0.008834079;1;0
2945;0.28970907;0;0
2946;0.28970907;1;0
2947;0.23634144;0;0
2948;0.23634144;1;0
2949;1.39936733;0;0
2950;1.39936733;1;0
2951;0.804643317;0;0
2952;0.804643317;1;0
2953;0.730310321;0;0
2954;0.730310321;1;0
2955;0.502448501;0;0
2956;0.502448501;1;0
2957;1.732612818;0;0
2958;1.732612818;1;0
2959;0.677891925;0;0
2960;0.677891925;1;0
2961;1.398132468;0;0
2962;1.398132468;1;0
2963;0.662569879;0;0
2964;0.662569879;1;0
2965;0.781953495;0;0
2966;0.781953495;1;0
2967;1.12761493;0;0
2968;1.12761493;1;0
2969;0.122841037;0;0
2970;0.122841037;1;0
2971;0.792794592;0;0
2972;0.792794592;1;0
2973;0.594495961;0;0
2974;0.594495961;1;0
2975;1.639455186;0;0
2976;1.639455186;1;0
2977;0.776156422;0;0
2978;0.776156422;1;0
2979;0.504464591;0;0
2980;0.504464591;1;0
2981;0.706599674;0;0
2982;0.706599674;1;0
2983;0.454877599;0;0
2984;0.454877599;1;0
2985;2.056430963;0;0
2986;2.056430963;1;0
2987;1.839507994;0;0
2988;1.839507994;1;0
2989;2.247308191;0;0
2990;2.247308191;1;0
2991;1.426168545;0;0
2992;1.426168545;1;0
2993;0.672764927;0;0
2994;0.672764927;1;0
2995;0.631905858;0;0
2996;0.631905858;1;0
2997;2.326995654;0;0
2998;2.326995654;1;0
2999;0.983771374;0;0
3000;0.983771374;1;0
3001;1.252357663;0;0
3002;1.252357663;1;0
3003;1.787855123;0;0
3004;1.787855123;1;0
3005;0.031929578;0;0
3006;0.031929578;1;0
3007;1.539176805;0;0
3008;1.539176805;1;0
3009;1.739608379;0;0
3010;1.739608379;1;0
3011;1.153047216;0;0
3012;1.153047216;1;0
3013;1.102411074;0;0
3014;1.102411074;1;0
3015;1.653064656;0;0
3016;1.653064656;1;0
3017;1.140331796;0;0
3018;1.140331796;1;0
3019;1.85683792;0;0
3020;1.85683792;1;0
3021;0.051047189;0;0
3022;0.051047189;1;0
3023;1.734039887;0;0
3024;1.734039887;1;0
3025;1.875096709;0;0
3026;1.875096709;1;0
3027;2.214177034;0;0
3028;2.214177034;1;0
3029;0.687715261;0;0
3030;0.687715261;1;0
3031;1.34050772;0;0
3032;1.34050772;1;0
3033;1.711857972;0;0
3034;1.711857972;1;0
3035;0.356505307;0;0
3036;0.356505307;1;0
3037;1.44837548;0;0
3038;1.44837548;1;0
3039;0.947174177;0;0
3040;0.947174177;1;0
3041;2.009476864;0;0
3042;2.009476864;1;0
3043;0.236900086;0;0
3044;0.236900086;1;0
3045;0.807217539;0;0
3046;0.807217539;1;0
3047;0.260045283;0;0
3048;0.260045283;1;0
3049;1.351343061;0;0
3050;1.351343061;1;0
3051;1.586995662;0;0
3052;1.586995662;1;0
3053;1.773578056;0;0
3054;1.773578056;1;0
3055;0.29639489;0;0
3056;0.29639489;1;0
3057;2.294678072;0;0
3058;2.294678072;1;0
3059;1.382377767;0;0
3060;1.382377767;1;0
3061;2.197491147;0;0
3062;2.197491147;1;0
3063;2.073014932;0;0
3064;2.073014932;1;0
3065;2.140606625;0;0
3066;2.140606625;1;0
3067;2.156704567;0;0
3068;2.156704567;1;0
3069;1.747890117;0;0
3070;1.747890117;1;0
3071;0.445193309;0;0
3072;0.445193309;1;0
3073;2.487025481;0;0
3074;2.487025481;1;0
3075;0.092157125;0;0
3076;0.092157125;1;0
3077;0.797103188;0;0
3078;0.797103188;1;0
3079;0.442143538;0;0
3080;0.442143538;1;0
3081;0.584896399;0;0
3082;0.584896399;1;0
3083;2.190340426;0;0
3084;2.190340426;1;0
3085;1.347327232;0;0
3086;1.347327232;1;0
3087;0.642037035;0;0
3088;0.642037035;1;0
3089;0.695246412;0;0
3090;0.695246412;1;0
3091;0.321915599;0;0
3092;0.321915599;1;0
3093;1.927236162;0;0
3094;1.927236162;1;0
3095;2.013979796;0;0
3096;2.013979796;1;0
3097;1.232677039;0;0
3098;1.232677039;1;0
3099;1.715649306;0;0
3100;1.715649306;1;0
3101;2.460495222;0;0
3102;2.460495222;1;0
3103;0.778677094;0;0
3104;0.778677094;1;0
3105;2.48574043;0;0
3106;2.48574043;1;0
3107;0.552955004;0;0
3108;0.552955004;1;0
3109;0.849324296;0;0
3110;0.849324296;1;0
3111;1.919906624;0;0
3112;1.919906624;1;0
3113;0.831139901;0;0
3114;0.831139901;1;0
3115;1.596723227;0;0
3116;1.596723227;1;0
3117;1.180584925;0;0
3118;1.180584925;1;0
3119;1.769859373;0;0
3120;1.769859373;1;0
3121;0.580067987;0;0
3122;0.580067987;1;0
3123;0.701576317;0;0
3124;0.701576317;1;0
3125;2.101669504;0;0
3126;2.101669504;1;0
3127;0.987662073;0;0
3128;0.987662073;1;0
3129;0.622054676;0;0
3130;0.622054676;1;0
3131;0.295914062;0;0
3132;0.295914062;1;0
3133;0.610096092;0;0
3134;0.610096092;1;0
3135;0.293017501;0;0
3136;0.293017501;1;0
3137;0.032461783;0;0
3138;0.032461783;1;0
3139;1.319422403;0;0
3140;1.319422403;1;0
3141;0.308132395;0;0
3142;0.308132395;1;0
3143;0.800612881;0;0
3144;0.800612881;1;0
3145;0.919256267;0;0
3146;0.919256267;1;0
3147;0.826676816;0;0
3148;0.826676816;1;0
3149;1.604442771;0;0
3150;1.604442771;1;0
3151;2.030285225;0;0
3152;2.030285225;1;0
3153;0.097879234;0;0
3154;0.097879234;1;0
3155;2.264087527;0;0
3156;2.264087527;1;0
3157;0.591238992;0;0
3158;0.591238992;1;0
3159;0.812457449;0;0
3160;0.812457449;1;0
3161;0.703861236;0;0
3162;0.703861236;1;0
3163;0.155820287;0;0
3164;0.155820287;1;0
3165;2.204986381;0;0
3166;2.204986381;1;0
3167;0.909635299;0;0
3168;0.909635299;1;0
3169;0.755807682;0;0
3170;0.755807682;1;0
3171;2.177849499;0;0
3172;2.177849499;1;0
3173;0.703206053;0;0
3174;0.703206053;1;0
3175;0.207257314;0;0
3176;0.207257314;1;0
3177;1.131957467;0;0
3178;1.131957467;1;0
3179;2.304893155;0;0
3180;2.304893155;1;0
3181;0.72872803;0;0
3182;0.72872803;1;0
3183;1.123784226;0;0
3184;1.123784226;1;0
3185;0.147145891;0;0
3186;0.147145891;1;0
3187;2.042106305;0;0
3188;2.042106305;1;0
3189;1.279186695;0;0
3190;1.279186695;1;0
3191;1.745266616;0;0
3192;1.745266616;1;0
3193;1.815788729;0;0
3194;1.815788729;1;0
3195;0.047772311;0;0
3196;0.047772311;1;0
3197;1.456446308;0;0
3198;1.456446308;1;0
3199;1.475854355;0;0
3200;1.475854355;1;0
3201;2.471109711;0;0
3202;2.471109711;1;0
3203;1.099619067;0;0
3204;1.099619067;1;0
3205;1.103587972;0;0
3206;1.103587972;1;0
3207;0.451253876;0;0
3208;0.451253876;1;0
3209;0.807840635;0;0
3210;0.807840635;1;0
3211;2.072192533;0;0
3212;2.072192533;1;0
3213;1.136735556;0;0
3214;1.136735556;1;0
3215;1.995637695;0;0
3216;1.995637695;1;0
3217;0.037237432;0;0
3218;0.037237432;1;0
3219;0.639973136;0;0
3220;0.639973136;1;0
3221;2.208206386;0;0
3222;2.208206386;1;0
3223;0.6093456;0;0
3224;0.6093456;1;0
3225;2.483032259;0;0
3226;2.483032259;1;0
3227;0.249047523;0;0
3228;0.249047523;1;0
3229;1.869744469;0;0
3230;1.869744469;1;0
3231;0.322789688;0;0
3232;0.322789688;1;0
3233;1.057661862;0;0
3234;1.057661862;1;0
3235;1.898897529;0;0
3236;1.898897529;1;0
3237;0.426370913;0;0
3238;0.426370913;1;0
3239;1.134094164;0;0
3240;1.134094164;1;0
3241;0.33436296;0;0
3242;0.33436296;1;0
3243;1.309868571;0;0
3244;1.309868571;1;0
3245;0.081302952;0;0
3246;0.081302952;1;0
3247;0.069786407;0;0
3248;0.069786407;1;0
3249;1.638555485;0;0
3250;1.638555485;1;0
3251;0.173881995;0;0
3252;0.173881995;1;0
3253;0.377009179;0;0
3254;0.377009179;1;0
3255;1.693303885;0;0
3256;1.693303885;1;0
3257;0.111184997;0;0
3258;0.111184997;1;0
3259;0.595474334;0;0
3260;0.595474334;1;0
3261;0.938907899;0;0
3262;0.938907899;1;0
3263;2.339268651;0;0
3264;2.339268651;1;0
3265;2.439835121;0;0
3266;2.439835121;1;0
3267;0.367008983;0;0
3268;0.367008983;1;0
3269;1.251987257;0;0
3270;1.251987257;1;0
3271;2.142426674;0;0
3272;2.142426674;1;0
3273;0.660460009;0;0
3274;0.660460009;1;0
3275;1.180239312;0;0
3276;1.180239312;1;0
3277;1.651063684;0;0
3278;1.651063684;1;0
3279;0.826937508;0;0
3280;0.826937508;1;0
3281;1.278771373;0;0
3282;1.278771373;1;0
3283;0.168050544;0;0
3284;0.168050544;1;0
3285;2.256352592;0;0
3286;2.256352592;1;0
3287;0.83873228;0;0
3288;0.83873228;1;0
3289;0.636537577;0;0
3290;0.636537577;1;0
3291;1.255434856;0;0
3292;1.255434856;1;0
3293;0.955095897;0;0
3294;0.955095897;1;0
3295;2.421927735;0;0
3296;2.421927735;1;0
3297;0.174489019;0;0
3298;0.174489019;1;0
3299;2.194632262;0;0
3300;2.194632262;1;0
3301;1.275619499;0;0
3302;1.275619499;1;0
3303;1.448753006;0;0
3304;1.448753006;1;0
3305;1.779223939;0;0
3306;1.779223939;1;0
3307;2.416473365;0;0
3308;2.416473365;1;0
3309;0.6160106;0;0
3310;0.6160106;1;0
3311;1.33584576;0;0
3312;1.33584576;1;0
3313;2.256866958;0;0
3314;2.256866958;1;0
3315;1.656919812;0;0
3316;1.656919812;1;0
3317;0.776972514;0;0
3318;0.776972514;1;0
3319;1.075391572;0;0
3320;1.075391572;1;0
3321;0.5318483;0;0
3322;0.5318483;1;0
3323;1.049173545;0;0
3324;1.049173545;1;0
3325;2.355820963;0;0
3326;2.355820963;1;0
3327;0.138944578;0;0
3328;0.138944578;1;0
3329;1.482751399;0;0
3330;1.482751399;1;0
3331;1.201381149;0;0
3332;1.201381149;1;0
3333;1.924192968;0;0
3334;1.924192968;1;0
3335;1.053528901;0;0
3336;1.053528901;1;0
3337;1.205930514;0;0
3338;1.205930514;1;0
3339;1.307123627;0;0
3340;1.307123627;1;0
3341;1.090014521;0;0
3342;1.090014521;1;0
3343;0.642975645;0;0
3344;0.642975645;1;0
3345;0.075032236;0;0
3346;0.075032236;1;0
3347;0.360704893;0;0
3348;0.360704893;1;0
3349;1.093104447;0;0
3350;1.093104447;1;0
3351;1.350841154;0;0
3352;1.350841154;1;0
3353;2.47540265;0;0
3354;2.47540265;1;0
3355;2.187475794;0;0
3356;2.187475794;1;0
3357;2.316239419;0;0
3358;2.316239419;1;0
3359;2.396087091;0;0
3360;2.396087091;1;0
3361;0.840617033;0;0
3362;0.840617033;1;0
3363;0.341361355;0;0
3364;0.341361355;1;0
3365;2.322709723;0;0
3366;2.322709723;1;0
3367;0.166169306;0;0
3368;0.166169306;1;0
3369;1.688690299;0;0
3370;1.688690299;1;0
3371;0.213842797;0;0
3372;0.213842797;1;0
3373;0.616976949;0;0
3374;0.616976949;1;0
3375;0.863621857;0;0
3376;0.863621857;1;0
3377;1.702000159;0;0
3378;1.702000159;1;0
3379;1.611666777;0;0
3380;1.611666777;1;0
3381;0.545286333;0;0
3382;0.545286333;1;0
3383;0.676819429;0;0
3384;0.676819429;1;0
3385;0.065455167;0;0
3386;0.065455167;1;0
3387;1.548365393;0;0
3388;1.548365393;1;0
3389;2.10869452;0;0
3390;2.10869452;1;0
3391;0.845279784;0;0
3392;0.845279784;1;0
3393;1.849004821;0;0
3394;1.849004821;1;0
3395;2.06402774;0;0
3396;2.06402774;1;0
3397;2.413948962;0;0
3398;2.413948962;1;0
3399;0.778429033;0;0
3400;0.778429033;1;0
3401;0.357026951;0;0
3402;0.357026951;1;0
3403;1.821767152;0;0
3404;1.821767152;1;0
3405;1.358979227;0;0
3406;1.358979227;1;0
3407;0.67805803;0;0
3408;0.67805803;1;0
3409;1.582897807;0;0
3410;1.582897807;1;0
3411;0.732930129;0;0
3412;0.732930129;1;0
3413;2.434363282;0;0
3414;2.434363282;1;0
3415;1.63123322;0;0
3416;1.63123322;1;0
3417;2.310847097;0;0
3418;2.310847097;1;0
3419;1.069059528;0;0
3420;1.069059528;1;0
3421;0.53265552;0;0
3422;0.53265552;1;0
3423;1.193752369;0;0
3424;1.193752369;1;0
3425;1.23308148;0;0
3426;1.23308148;1;0
3427;2.416392254;0;0
3428;2.416392254;1;0
3429;1.518183114;0;0
3430;1.518183114;1;0
3431;2.284781113;0;0
3432;2.284781113;1;0
3433;2.218962089;0;0
3434;2.218962089;1;0
3435;0.541986342;0;0
3436;0.541986342;1;0
3437;0.887711432;0;0
3438;0.887711432;1;0
3439;0.041901324;0;0
3440;0.041901324;1;0
3441;0.609808993;0;0
3442;0.609808993;1;0
3443;2.008119183;0;0
3444;2.008119183;1;0
3445;1.601616678;0;0
3446;1.601616678;1;0
3447;1.825482748;0;0
3448;1.825482748;1;0
3449;0.799246031;0;0
3450;0.799246031;1;0
3451;0.496903701;0;0
3452;0.496903701;1;0
3453;1.261708725;0;0
3454;1.261708725;1;0
3455;0.260470802;0;0
3456;0.260470802;1;0
3457;0.327090907;0;0
3458;0.327090907;1;0
3459;0.904835399;0;0
3460;0.904835399;1;0
3461;0.38301081;0;0
3462;0.38301081;1;0
3463;0.137034243;0;0
3464;0.137034243;1;0
3465;0.709174197;0;0
3466;0.709174197;1;0
3467;1.242763273;0;0
3468;1.242763273;1;0
3469;0.556700245;0;0
3470;0.556700245;1;0
3471;0.622225043;0;0
3472;0.622225043;1;0
3473;1.951325432;0;0
3474;1.951325432;1;0
3475;2.244045706;0;0
3476;2.244045706;1;0
3477;0.11386797;0;0
3478;0.11386797;1;0
3479;0.088327444;0;0
3480;0.088327444;1;0
3481;0.905894957;0;0
3482;0.905894957;1;0
3483;0.344055029;0;0
3484;0.344055029;1;0
3485;1.275325887;0;0
3486;1.275325887;1;0
3487;0.849758901;0;0
3488;0.849758901;1;0
3489;0.64919896;0;0
3490;0.64919896;1;0
3491;0.723935103;0;0
3492;0.723935103;1;0
3493;0.635726707;0;0
3494;0.635726707;1;0
3495;1.809985955;0;0
3496;1.809985955;1;0
3497;1.871268079;0;0
3498;1.871268079;1;0
3499;2.414892324;0;0
3500;2.414892324;1;0
3501;0.79173279;0;0
3502;0.79173279;1;0
3503;0.189724573;0;0
3504;0.189724573;1;0
3505;0.154996646;0;0
3506;0.154996646;1;0
3507;1.543357998;0;0
3508;1.543357998;1;0
3509;1.158024486;0;0
3510;1.158024486;1;0
3511;0.223436287;0;0
3512;0.223436287;1;0
3513;2.37040136;0;0
3514;2.37040136;1;0
3515;0.954383306;0;0
3516;0.954383306;1;0
3517;0.86429431;0;0
3518;0.86429431;1;0
3519;1.984555189;0;0
3520;1.984555189;1;0
3521;0.835356746;0;0
3522;0.835356746;1;0
3523;0.30513914;0;0
3524;0.30513914;1;0
3525;1.400469943;0;0
3526;1.400469943;1;0
3527;1.992918538;0;0
3528;1.992918538;1;0
3529;1.124225625;0;0
3530;1.124225625;1;0
3531;0.804238837;0;0
3532;0.804238837;1;0
3533;1.488597612;0;0
3534;1.488597612;1;0
3535;1.951433789;0;0
3536;1.951433789;1;0
3537;1.367415017;0;0
3538;1.367415017;1;0
3539;0.627953777;0;0
3540;0.627953777;1;0
3541;1.375221393;0;0
3542;1.375221393;1;0
3543;1.466650767;0;0
3544;1.466650767;1;0
3545;1.009391964;0;0
3546;1.009391964;1;0
3547;2.122170626;0;0
3548;2.122170626;1;0
3549;1.269395583;0;0
3550;1.269395583;1;0
3551;0.777023341;0;0
3552;0.777023341;1;0
3553;0.412768225;0;0
3554;0.412768225;1;0
3555;2.226495458;0;0
3556;2.226495458;1;0
3557;2.19103774;0;0
3558;2.19103774;1;0
3559;2.412141496;0;0
3560;2.412141496;1;0
3561;0.670209888;0;0
3562;0.670209888;1;0
3563;1.896354964;0;0
3564;1.896354964;1;0
3565;1.26644811;0;0
3566;1.26644811;1;0
3567;1.087649754;0;0
3568;1.087649754;1;0
3569;1.338765226;0;0
3570;1.338765226;1;0
3571;2.429878965;0;0
3572;2.429878965;1;0
3573;1.792529319;0;0
3574;1.792529319;1;0
3575;2.158722405;0;0
3576;2.158722405;1;0
3577;0.614223977;0;0
3578;0.614223977;1;0
3579;1.200889994;0;0
3580;1.200889994;1;0
3581;1.679381406;0;0
3582;1.679381406;1;0
3583;1.71447977;0;0
3584;1.71447977;1;0
3585;0.187966814;0;0
3586;0.187966814;1;0
3587;0.161055739;0;0
3588;0.161055739;1;0
3589;2.304522498;0;0
3590;2.304522498;1;0
3591;0.576806881;0;0
3592;0.576806881;1;0
3593;1.805070528;0;0
3594;1.805070528;1;0
3595;2.119545405;0;0
3596;2.119545405;1;0
3597;0.332675353;0;0
3598;0.332675353;1;0
3599;1.66901158;0;0
3600;1.66901158;1;0
3601;0.160185975;0;0
3602;0.160185975;1;0
3603;2.067494433;0;0
3604;2.067494433;1;0
3605;1.359582429;0;0
3606;1.359582429;1;0
3607;2.490646467;0;0
3608;2.490646467;1;0
3609;0.263947326;0;0
3610;0.263947326;1;0
3611;0.204936426;0;0
3612;0.204936426;1;0
3613;0.46277765;0;0
3614;0.46277765;1;0
3615;1.052736059;0;0
3616;1.052736059;1;0
3617;0.195549409;0;0
3618;0.195549409;1;0
3619;1.58065806;0;0
3620;1.58065806;1;0
3621;1.136030911;0;0
3622;1.136030911;1;0
3623;1.941772797;0;0
3624;1.941772797;1;0
3625;1.537499455;0;0
3626;1.537499455;1;0
3627;1.758647527;0;0
3628;1.758647527;1;0
3629;1.554953234;0;0
3630;1.554953234;1;0
3631;2.162606484;0;0
3632;2.162606484;1;0
3633;0.581475494;0;0
3634;0.581475494;1;0
3635;0.927039163;0;0
3636;0.927039163;1;0
3637;1.090852794;0;0
3638;1.090852794;1;0
3639;1.483776599;0;0
3640;1.483776599;1;0
3641;2.100219542;0;0
3642;2.100219542;1;0
3643;0.192241994;0;0
3644;0.192241994;1;0
3645;1.732151349;0;0
3646;1.732151349;1;0
3647;1.716858014;0;0
3648;1.716858014;1;0
3649;2.343951928;0;0
3650;2.343951928;1;0
3651;0.583439476;0;0
3652;0.583439476;1;0
3653;2.091095072;0;0
3654;2.091095072;1;0
3655;1.723067737;0;0
3656;1.723067737;1;0
3657;1.442069249;0;0
3658;1.442069249;1;0
3659;1.906616874;0;0
3660;1.906616874;1;0
3661;0.723215458;0;0
3662;0.723215458;1;0
3663;1.961651109;0;0
3664;1.961651109;1;0
3665;2.083539329;0;0
3666;2.083539329;1;0
3667;1.932464457;0;0
3668;1.932464457;1;0
3669;1.939745858;0;0
3670;1.939745858;1;0
3671;1.830978393;0;0
3672;1.830978393;1;0
3673;0.767727499;0;0
3674;0.767727499;1;0
3675;1.447864866;0;0
3676;1.447864866;1;0
3677;2.394540849;0;0
3678;2.394540849;1;0
3679;1.061702537;0;0
3680;1.061702537;1;0
3681;2.410786392;0;0
3682;2.410786392;1;0
3683;0.554710784;0;0
3684;0.554710784;1;0
3685;2.104701569;0;0
3686;2.104701569;1;0
3687;0.651820282;0;0
3688;0.651820282;1;0
3689;1.588157996;0;0
3690;1.588157996;1;0
3691;0.095992203;0;0
3692;0.095992203;1;0
3693;0.714976351;0;0
3694;0.714976351;1;0
3695;0.480212932;0;0
3696;0.480212932;1;0
3697;2.223848097;0;0
3698;2.223848097;1;0
3699;0.434334529;0;0
3700;0.434334529;1;0
3701;1.717759798;0;0
3702;1.717759798;1;0
3703;0.912573138;0;0
3704;0.912573138;1;0
3705;1.662983477;0;0
3706;1.662983477;1;0
3707;2.484646825;0;0
3708;2.484646825;1;0
3709;0.347547382;0;0
3710;0.347547382;1;0
3711;0.484245711;0;0
3712;0.484245711;1;0
3713;1.741518624;0;0
3714;1.741518624;1;0
3715;2.25290034;0;0
3716;2.25290034;1;0
3717;0.412201067;0;0
3718;0.412201067;1;0
3719;1.036595059;0;0
3720;1.036595059;1;0
3721;1.579196575;0;0
3722;1.579196575;1;0
3723;2.226287143;0;0
3724;2.226287143;1;0
3725;2.409694535;0;0
3726;2.409694535;1;0
3727;1.470258589;0;0
3728;1.470258589;1;0
3729;1.570756735;0;0
3730;1.570756735;1;0
3731;1.880613364;0;0
3732;1.880613364;1;0
3733;1.386096141;0;0
3734;1.386096141;1;0
3735;1.621502315;0;0
3736;1.621502315;1;0
3737;1.341598228;0;0
3738;1.341598228;1;0
3739;0.822541484;0;0
3740;0.822541484;1;0
3741;1.105582681;0;0
3742;1.105582681;1;0
3743;2.278700285;0;0
3744;2.278700285;1;0
3745;2.404656417;0;0
3746;2.404656417;1;0
3747;2.481130162;0;0
3748;2.481130162;1;0
3749;1.353845452;0;0
3750;1.353845452;1;0
3751;0.173171074;0;0
3752;0.173171074;1;0
3753;2.344351789;0;0
3754;2.344351789;1;0
3755;1.1047727;0;0
3756;1.1047727;1;0
3757;1.490939607;0;0
3758;1.490939607;1;0
3759;0.367362416;0;0
3760;0.367362416;1;0
3761;1.557109426;0;0
3762;1.557109426;1;0
3763;2.474441515;0;0
3764;2.474441515;1;0
3765;0.892023868;0;0
3766;0.892023868;1;0
3767;0.087660477;0;0
3768;0.087660477;1;0
3769;1.575462054;0;0
3770;1.575462054;1;0
3771;2.336955688;0;0
3772;2.336955688;1;0
3773;0.540392027;0;0
3774;0.540392027;1;0
3775;0.002548583;0;0
3776;0.002548583;1;0
3777;2.31761014;0;0
3778;2.31761014;1;0
3779;1.113648956;0;0
3780;1.113648956;1;0
3781;0.352858537;0;0
3782;0.352858537;1;0
3783;2.230363114;0;0
3784;2.230363114;1;0
3785;2.251220099;0;0
3786;2.251220099;1;0
3787;0.158128885;0;0
3788;0.158128885;1;0
3789;1.038843902;0;0
3790;1.038843902;1;0
3791;0.604332537;0;0
3792;0.604332537;1;0
3793;1.041919773;0;0
3794;1.041919773;1;0
3795;1.724751856;0;0
3796;1.724751856;1;0
3797;0.794957243;0;0
3798;0.794957243;1;0
3799;0.715940138;0;0
3800;0.715940138;1;0
3801;1.67054096;0;0
3802;1.67054096;1;0
3803;0.735026395;0;0
3804;0.735026395;1;0
3805;1.900675192;0;0
3806;1.900675192;1;0
3807;1.564805392;0;0
3808;1.564805392;1;0
3809;0.515581784;0;0
3810;0.515581784;1;0
3811;0.67231975;0;0
3812;0.67231975;1;0
3813;1.673169245;0;0
3814;1.673169245;1;0
3815;0.776784767;0;0
3816;0.776784767;1;0
3817;2.485923971;0;0
3818;2.485923971;1;0
3819;2.179708483;0;0
3820;2.179708483;1;0
3821;0.911426879;0;0
3822;0.911426879;1;0
3823;1.780065997;0;0
3824;1.780065997;1;0
3825;1.730780896;0;0
3826;1.730780896;1;0
3827;2.029685431;0;0
3828;2.029685431;1;0
3829;0.56110435;0;0
3830;0.56110435;1;0
3831;0.34150388;0;0
3832;0.34150388;1;0
3833;0.175921118;0;0
3834;0.175921118;1;0
3835;2.311522132;0;0
3836;2.311522132;1;0
3837;1.722480546;0;0
3838;1.722480546;1;0
3839;2.242952027;0;0
3840;2.242952027;1;0
3841;0.814070014;0;0
3842;0.814070014;1;0
3843;0.481332126;0;0
3844;0.481332126;1;0
3845;1.523294875;0;0
3846;1.523294875;1;0
3847;1.456118821;0;0
3848;1.456118821;1;0
3849;0.501928144;0;0
3850;0.501928144;1;0
3851;0.352072953;0;0
3852;0.352072953;1;0
3853;1.756438642;0;0
3854;1.756438642;1;0
3855;2.344461551;0;0
3856;2.344461551;1;0
3857;1.280235447;0;0
3858;1.280235447;1;0
3859;0.687273792;0;0
3860;0.687273792;1;0
3861;0.847870449;0;0
3862;0.847870449;1;0
